objectid;nom;raison_sociale;type_reg;categorie;code_noga;branche;activite_detail;adresse;npa;localite;commune;telephone_principal_reg;telephone_secondaire_reg;telephone_site;telephone_final;telephone_source;email_reg;email_site;email_final;email_source;site_internet;site_normalise;scrape_status;pages_verifiees;fax;taille;type_local;complement_localisation;id_etablissement;id_entreprise;num_ide;latitude;longitude;source_principale;date_collecte
21882;KTQUERO;KTQUERO;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de Berne 39;1201;Genève;Genève;+41227318156;;;+41227318156;REG principal;;;;non trouve;http://www.ktquero.ch;http://www.ktquero.ch/;erreur site: fetch failed;http://www.ktquero.ch/;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-40708;1-4XH-40707;;46.210908960080396;6.146316154681573;SITG REG + site web public si disponible;2026-05-26
71601;"KTQUERO, MARQUES DOS SANTOS  MONTEIRO";"KTQUERO, MARQUES DOS SANTOS  MONTEIRO";Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de Berne 39;1201;Genève;Genève;+41227318156;;;+41227318156;REG principal;;;;non trouve;;;site absent;;+41227318156;1-2 travailleurs;;;;1-4XH-40707;CHE449034634;46.210908960080396;6.146316154681573;SITG REG + site web public si disponible;2026-05-26
70022;L' Age d'Or SA;L' Age d'Or SA;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de Cornavin 11;1201;Genève;Genève;+41227313093;+41794128666;;+41227313093;REG principal;thomasaffolter@freesurf.ch;;thomasaffolter@freesurf.ch;REG;https://www.lage-dor.ch;https://www.lage-dor.ch/;non necessaire;;+41227314522;6-9 travailleurs;;;;1-4XH-3317;CHE102132788;46.20780343780608;6.14221565342002;SITG REG + site web public si disponible;2026-05-26
26459;L'Agape Acacias;L'Agape Acacias;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue Caroline 11;1227;Les Acacias;Genève;+41223431298;+41794315768;;+41223431298;REG principal;contact@lagape.ch;;contact@lagape.ch;REG;https://www.lagape.ch;https://www.lagape.ch/;non necessaire;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-51931;1-K47C0;;46.191549525917516;6.138777778828267;SITG REG + site web public si disponible;2026-05-26
27569;L'Agape Genève;L'Agape Genève;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de Carouge 72;1205;Genève;Genève;+41223121919;;;+41223121919;REG principal;;;;non trouve;;;site absent;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-56283;1-KZZLR;;46.1924834870266;6.143789902790018;SITG REG + site web public si disponible;2026-05-26
21322;L'Age d'Or;L'Age d'Or;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de Cornavin 11;1201;Genève;Genève;+41227313093;+41794128666;;+41227313093;REG principal;thomasaffolter@freesurf.ch;;thomasaffolter@freesurf.ch;REG;https://www.lage-dor.ch;https://www.lage-dor.ch/;non necessaire;;+41227314522;6-9 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-3318;1-4XH-3317;;46.20780343780608;6.14221565342002;SITG REG + site web public si disponible;2026-05-26
18447;L'Aigle Noir;L'Aigle Noir;Etablissement;Discotheque/night club;563002;"Discothèques, dancings, night clubs";;Rue Dr-Alfred-VINCENT 31;1201;Genève;Genève;+41227383065;;;+41227383065;REG principal;contact@laiglenoir.ch;;contact@laiglenoir.ch;REG;https://www.laiglenoir.ch/;https://www.laiglenoir.ch/;non necessaire;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-30379;1-5NY7IG;;46.210501647833716;6.146928643446249;SITG REG + site web public si disponible;2026-05-26
21892;L'Ambiance;L'Ambiance;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue CHÂTELAIN 5;1203;Genève;Genève;+41223403368;;+41223403368;+41223403368;REG principal;;;;non trouve;https://www.ambiance-restaurant.ch;https://www.ambiance-restaurant.ch/;contacts trouves sur site;https://www.ambiance-restaurant.ch/ | https://www.ambiance-restaurant.ch/contact | https://www.ambiance-restaurant.ch/contact/ | https://www.ambiance-restaurant.ch/contacts (erreur) | https://www.ambiance-restaurant.ch/contactez-nous (erreur);;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-43440;1-50VXL4;;46.21143052454075;6.126152362516301;SITG REG + site web public si disponible;2026-05-26
16974;L'angolo della felicità;L'angolo della felicità;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue des Rois 4;1204;Genève;Genève;+41223212084;;;+41223212084;REG principal;;;;non trouve;;;site absent;;;Sans travailleur;Hôtel/restaurant/bar/dancing;;1-4XH-25910;1-46A2NG;;46.20354276429519;6.137455484541337;SITG REG + site web public si disponible;2026-05-26
26819;L'Arlequin;L'Arlequin;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Boulevard de Saint-Georges 15;1205;Genève;Genève;+41223280910;;;+41223280910;REG principal;;;;non trouve;;;site absent;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-58643;1-ZH44J;;46.20136498996035;6.13241808904273;SITG REG + site web public si disponible;2026-05-26
25127;L'Artichaut;L'Artichaut;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Quai du Cheval-Blanc 9;1227;Les Acacias;Genève;+41223019091;;;+41223019091;REG principal;info@artichaut-restaurant.ch;;info@artichaut-restaurant.ch;REG;https://artichaut-restaurant.ch;https://artichaut-restaurant.ch/;non necessaire;;;6-9 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-56089;1-4XH-56088;;46.19000328130432;6.140170379110148;SITG REG + site web public si disponible;2026-05-26
77184;L'ARTICHAUT SARL;L'ARTICHAUT SARL;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue du Parc 3BIS;1207;Genève;Genève;+41228094000;;;+41228094000;REG principal;;;;non trouve;http://www.cafe-de-la-paix.ch;http://www.cafe-de-la-paix.ch/;erreur site: fetch failed;http://www.cafe-de-la-paix.ch/;+41228094001;;;;;1-4XH-57324;CHE397078898;46.20142778226877;6.156349450117349;SITG REG + site web public si disponible;2026-05-26
21875;L'Atelier;L'Atelier;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue BOISSONNAS 16;1227;Les Acacias;Genève;+41223203484;;;+41223203484;REG principal;info@atelierlounge.ch;;info@atelierlounge.ch;REG;http://www.latelierlounge.ch;http://www.latelierlounge.ch/;non necessaire;;+41223203207;6-9 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-39979;1-4XH-99869;;46.19265528010738;6.129816883117638;SITG REG + site web public si disponible;2026-05-26
23390;L'Auberge Fédérale;L'Auberge Fédérale;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue SOUBEYRAN 12;1203;Genève;Genève;+41223457507;;"+41223457507; +41765937627";+41223457507;REG principal;;"073160f6a54ed5776bc71e6f45e5b333@sentry-hosting.infomaniak.com; c.rizzo.a@gmail.com";"073160f6a54ed5776bc71e6f45e5b333@sentry-hosting.infomaniak.com; c.rizzo.a@gmail.com";site web;http://www.aubergefederale.ch;http://www.aubergefederale.ch/;contacts trouves sur site;http://www.aubergefederale.ch/;;6-9 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-51094;1-4XH-50999;;46.212639776260644;6.123569289761444;SITG REG + site web public si disponible;2026-05-26
21440;L'Eléphant dans la Canette;L'Eléphant dans la Canette;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Avenue du Mail 18;1205;Genève;Genève;+41223217070;;;+41223217070;REG principal;lacanettesarl@bluewin.ch;;lacanettesarl@bluewin.ch;REG;http://www.elephantdanslacanette.com;http://www.elephantdanslacanette.com/;non necessaire;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-32621;1-4XH-32821;;46.19764666980985;6.139204473779296;SITG REG + site web public si disponible;2026-05-26
70059;L'Eléphant dans la Canette Sàrl;L'Eléphant dans la Canette Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Avenue du Mail 18;1205;Genève;Genève;+41223217070;;;+41223217070;REG principal;;;;non trouve;;;site absent;;;1-2 travailleurs;;;;1-4XH-32821;CHE115082823;46.19764666980985;6.139204473779296;SITG REG + site web public si disponible;2026-05-26
29316;L'Entrecôte Couronnée;L'Entrecôte Couronnée;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue des Pâquis 5;1201;Genève;Genève;+41227328445;;;+41227328445;REG principal;rest.couronnee@sunrise.ch;;rest.couronnee@sunrise.ch;REG;;;site absent;;+41227328446;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-6496;1-4XH-4683;;46.209723466531706;6.147922245310404;SITG REG + site web public si disponible;2026-05-26
19278;L'Envers du Décor;L'Envers du Décor;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";Restaurant-traiteur;Rue de la Chapelle 10;1207;Genève;Genève;+41227357600;;;+41227357600;REG principal;lenvers@lenvers-du-decor.ch;;lenvers@lenvers-du-decor.ch;REG;https://www.lenvers-du-decor.ch;https://www.lenvers-du-decor.ch/;non necessaire;;+41227970809;6-9 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-25556;1-4XH-306;;46.20110486164354;6.157589190214866;SITG REG + site web public si disponible;2026-05-26
31426;L'Epi Doré II;L'Epi Doré II;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de l'Ecole-de-Médecine 7;1205;Genève;Genève;+41223210013;;;+41223210013;REG principal;gracielapeixoto12@gmail.com;;gracielapeixoto12@gmail.com;REG;;;site absent;;;6-9 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-82614;1-4XH-82522;;46.197235984372746;6.138561230281634;SITG REG + site web public si disponible;2026-05-26
30776;L'Epinard;L'Epinard;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue DANCET 6;1205;Genève;Genève;+41791095584;;;+41791095584;REG principal;;;;non trouve;;;site absent;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-68236;1-4XH-68235;;46.194059724877384;6.141712990596211;SITG REG + site web public si disponible;2026-05-26
20412;L'Escapade;L'Escapade;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Avenue KRIEG 7;1208;Genève;Genève;+41223472833;;;+41223472833;REG principal;contact@lescapade.ch;;contact@lescapade.ch;REG;https://www.lescapade.ch/;https://www.lescapade.ch/;non necessaire;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-34943;1-5N7E88;;46.195045881765395;6.163371985759129;SITG REG + site web public si disponible;2026-05-26
23959;L'Etna;L'Etna;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Quai du Seujet 18;1201;Genève;Genève;+41227311090;;;+41227311090;REG principal;etnageneva@gmail.com;;etnageneva@gmail.com;REG;https://etnasky.ch;https://etnasky.ch/;non necessaire;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-49609;1-4XH-61154;;46.205349345143;6.13559800559476;SITG REG + site web public si disponible;2026-05-26
25891;L'Events Ibiza Club;L'Events Ibiza Club;Etablissement;Bar;563001;Bars;;Rue Caroline 7;1227;Les Acacias;Genève;+41223012301;;;+41223012301;REG principal;info@leventsbar.ch;;info@leventsbar.ch;REG;http://www.leventsbar.ch;http://www.leventsbar.ch/;non necessaire;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-50663;1-4XH-50662;;46.19189424832989;6.138809376848254;SITG REG + site web public si disponible;2026-05-26
75045;L'Events SA;L'Events SA;Entreprise;Bar;563001;Bars;;Rue Caroline 7;1227;Les Acacias;Genève;+41223012301;;;+41223012301;REG principal;;;;non trouve;;;site absent;;;6-9 travailleurs;;;;1-4XH-50662;CHE490867280;46.19189424832989;6.138809376848254;SITG REG + site web public si disponible;2026-05-26
3026;L'Hacienda;L'Hacienda;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue des Eaux-Vives 12;1207;Genève;Genève;+41227009867;;;+41227009867;REG principal;gardencafesa2020@gmail.com;;gardencafesa2020@gmail.com;REG;;;site absent;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-99417;1-4XH-99415;;46.203638604337584;6.1578209199650775;SITG REG + site web public si disponible;2026-05-26
23136;L'Oasis Bar;L'Oasis Bar;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de Montbrillant 20;1201;Genève;Genève;+41788429720;;;+41788429720;REG principal;raul.torres@wanadoo.fr;;raul.torres@wanadoo.fr;REG;http://www.loasisbar.ch;http://www.loasisbar.ch/;non necessaire;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-37522;1-5IYXLS;;46.21205050557664;6.141549694425227;SITG REG + site web public si disponible;2026-05-26
28541;L'Orangerie;L'Orangerie;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Boulevard Helvétique 26;1207;Genève;Genève;+41227366767;;;+41227366767;REG principal;;;;non trouve;;;site absent;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-65896;1-S82SU;;46.20096538241596;6.154671924137617;SITG REG + site web public si disponible;2026-05-26
20048;La Baguette d'Or;La Baguette d'Or;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Avenue Henri-DUNANT 15;1205;Genève;Genève;+41223297160;;;+41223297160;REG principal;info@labaguettedorgeneva.com;;info@labaguettedorgeneva.com;REG;https://labaguettedorgeneva.com;https://labaguettedorgeneva.com/;non necessaire;;+41223297165;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-3920;1-4XH-3919;;46.19589483406362;6.142054759735556;SITG REG + site web public si disponible;2026-05-26
17908;La Bella Vita;La Bella Vita;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue de la Dôle 19;1203;Genève;Genève;+41223457830;;;+41223457830;REG principal;restovita@gmail.com;;restovita@gmail.com;REG;;;site absent;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-21681;1-4XH-21680;;46.208468002341355;6.131732814220278;SITG REG + site web public si disponible;2026-05-26
30280;La Belle Jonction;La Belle Jonction;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue des Deux-Ponts 33;1205;Genève;Genève;+41786900466;;;+41786900466;REG principal;;;;non trouve;;;site absent;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-72696;1-3EQ778;;46.19993032879657;6.129402006267469;SITG REG + site web public si disponible;2026-05-26
26175;La Bergamote;La Bergamote;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue du Purgatoire 1;1204;Genève;Genève;+41223122333;;;+41223122333;REG principal;info@labergamote.ch;;info@labergamote.ch;REG;https://www.labergamote.ch;https://www.labergamote.ch/;non necessaire;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-53321;1-4XH-53320;;46.20224970138937;6.149368934817729;SITG REG + site web public si disponible;2026-05-26
76854;La Bottega Italia SA;La Bottega Italia SA;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Grand-Rue 3;1204;Genève;Genève;+41228108451;;;+41228108451;REG principal;info@osteriadellabottega.com;;info@osteriadellabottega.com;REG;http://www.osteriadellabottega.com;http://www.osteriadellabottega.com/;non necessaire;;;10-19 travailleurs;;;;1-4XH-58886;CHE487140504;46.202431155307664;6.144788720967676;SITG REG + site web public si disponible;2026-05-26
29295;La Bretelle;La Bretelle;Etablissement;Bar;563001;Bars;Bar associatif;Rue des Etuves 17;1201;Genève;Genève;+41227327596;+41766164554;;+41227327596;REG principal;comite@labretelle.ch;;comite@labretelle.ch;REG;;;site absent;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-64084;1-4XH-63990;;46.20659365643421;6.144005046851826;SITG REG + site web public si disponible;2026-05-26
30808;La Broche;La Broche;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Chêne 19;1207;Genève;Genève;+41227009192;;;+41227009192;REG principal;;;;non trouve;;;site absent;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-71816;1-2CG15P;;46.200143551719485;6.1668778980405135;SITG REG + site web public si disponible;2026-05-26
31705;La Cantina Chez Marco;La Cantina Chez Marco;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue Eugène-MARZIANO 15;1227;Les Acacias;Genève;+41786842065;+41223011651;"+41 (0)22 301 16 51; +410223011651";+41786842065;REG principal;;;;non trouve;https://lacantina-chezmarco.ch/;https://lacantina-chezmarco.ch/;contacts trouves sur site;https://lacantina-chezmarco.ch/ | https://lacantina-chezmarco.ch/contact (erreur) | https://lacantina-chezmarco.ch/contact/ | https://lacantina-chezmarco.ch/contacts (erreur) | https://lacantina-chezmarco.ch/contactez-nous;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-846;1-569OY9;;46.191299299551915;6.132712391903923;SITG REG + site web public si disponible;2026-05-26
34342;La Cantina del Gusto;La Cantina del Gusto;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";Activité suspendue en raison de travaux au 15.11.2023.;Quai du Général-GUISAN 34;1204;Genève;Genève;+41223183260;;;+41223183260;REG principal;gusto@metropole.ch;;gusto@metropole.ch;REG;https://www.metropole.ch;https://www.metropole.ch/;non necessaire;;;;Hôtel/restaurant/bar/dancing;;1-4XH-86442;1-3IF57U;;46.20348405961252;6.1521432012277915;SITG REG + site web public si disponible;2026-05-26
79373;"La Caravane passe, Restaurants et Traiteur Sàrl";"La Caravane passe, Restaurants et Traiteur Sàrl";Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue Dr-Alfred-VINCENT 11;1201;Genève;Genève;+41227313431;+41786774834;;+41227313431;REG principal;caravanepasse@hotmail.com;;caravanepasse@hotmail.com;REG;http://www.lacaravanepasse.ch;http://www.lacaravanepasse.ch/;non necessaire;;;10-19 travailleurs;;;;1-4XH-63714;CHE115299446;46.209896751496586;6.148814907080998;SITG REG + site web public si disponible;2026-05-26
